state,date,numDate,Time,Iter,CumInfected.2.5.,CumInfected.50.,CumInfected.97.5.,CumInfected.Random,D_pos.2.5.,D_pos.50.,D_pos.97.5.,D_pos.Random,N_dtCumInfected.2.5.,N_dtCumInfected.50.,N_dtCumInfected.97.5.,N_dtCumInfected.Random,N_I_tot.2.5.,N_I_tot.50.,N_I_tot.97.5.,N_I_tot.Random,N_pos.2.5.,N_pos.50.,N_pos.97.5.,N_pos.Random,Refft.2.5.,Refft.50.,Refft.97.5.,Refft.Random,Rt.2.5.,Rt.50.,Rt.97.5.,Rt.Random
LA,2020-06-02,154,94,214,3731.745,7993.33,20308.5825,6649.99,0.276685146728377,0.332586257855263,0.399827729514364,0.300280029616283,19.5624262980894,34.5104558300497,66.2490637356699,32.5697374415816,126.457496288285,235.523449737717,419.520309998679,258.763885859429,6.09247204758912,7.69649074577191,9.61488345149301,8.39120855860681,1.026648,1.145205,1.31737975,1.1943,1.17401625,1.293155,1.5074885,1.33828
LA,2020-06-03,155,95,325,3754.1415,8029.3,20364.72,3717.5,0.27268136639309,0.328133490105176,0.393788851474167,0.311551770201046,20.0612825605953,35.148148100346,67.9163563711363,19.8404575466239,128.160916573202,237.650883218314,423.694618432221,126.435372270744,6.19781657350272,7.80538995705123,9.74404598267852,7.38180698047709,1.04152325,1.162,1.33653525,1.15335,1.186805,1.31323,1.533259,1.20995
LA,2020-06-04,156,96,275,3777.15875,8066.02,20422.0425,3195.27,0.270724353455972,0.324512120777991,0.38930596838664,0.40434142704538,20.6060980546783,36.0465531490533,69.1313489046837,17.7655323079491,130.847027207487,240.816220292833,428.758189758462,155.072907080847,6.313280928344,7.90318951538829,9.89454039047546,7.56168158881637,1.0586095,1.17875,1.35279625,1.14267,1.204267,1.33338,1.55289275,1.21735
LA,2020-06-05,157,97,168,3800.8515,8103.54,20480.5025,9196.48,0.26774046128953,0.320946679934624,0.38624608877055,0.312233667484513,21.4137725827387,36.9519492582377,70.4376554435409,33.7997338664609,133.582198953105,244.709703204745,434.735277579518,173.707417450633,6.44717748302033,8.02983526480201,10.0097148851939,8.4251743570483,1.073147,1.19454,1.36986925,1.111,1.22148225,1.35545,1.57566575,1.24734
LA,2020-06-06,158,98,446,3825.263,8141.935,20540.3,14897.3,0.264349205406822,0.318646083263745,0.381660437094008,0.296093997712095,22.1191291762982,37.9116605295911,72.0334994409302,41.860534151438,135.772783220767,248.847335459476,441.844755865715,267.090776661646,6.58870935128552,8.16181573113371,10.1128776624647,8.70309589971076,1.086523,1.21088,1.39079325,1.17191,1.23965,1.376295,1.6110715,1.41751
LA,2020-06-07,159,99,70,3852.80325,8181.27,20601.535,20508.4,0.263308612943486,0.31700587292102,0.37902281753074,0.35561696216266,22.8660648331589,38.9424655082587,73.5408742568503,78.235989807249,138.232485672628,252.706400842885,451.883649824019,428.805836524484,6.74330589826093,8.32339527197807,10.2736935643954,9.62832510969512,1.1013245,1.226635,1.41305175,1.14961,1.25579675,1.396395,1.64633725,1.48871
LA,2020-06-08,160,100,60,3881.5105,8217.22,20664.3025,4774.8,0.262082219603622,0.315711988958857,0.378188891570588,0.336788422975937,23.7008996311732,39.9511142029524,75.1502217564383,29.1348680969731,140.971782143928,256.039523368857,463.030573090569,197.142527717941,6.89052096092019,8.50502302317547,10.5201418905634,7.28933138358034,1.11613275,1.24216,1.4333275,1.28815,1.26997475,1.41567,1.671631,1.36739
LA,2020-06-09,161,101,351,3909.96675,8260.805,20728.755,13983.7,0.260685943494162,0.314781640141508,0.377495432148639,0.329431676258402,24.4511425974134,41.188316797862,77.7147739822414,46.6370417790076,144.003208143876,261.829196991736,475.274017304273,241.953074281201,7.07059508337001,8.69721265343227,10.8182089806518,9.39856659598167,1.130804,1.25723,1.450956,1.18766,1.284752,1.43726,1.68273025,1.39117
LA,2020-06-10,162,102,434,3936.26975,8307.8,20795.04,7501.75,0.260397858025114,0.313901842069147,0.378503704401615,0.282494771762311,25.2287313655972,42.6488031089353,80.1033558380948,26.2145408034858,146.9653258458,267.140251858869,488.607045182041,133.896016902448,7.25752851169572,8.89039178763352,11.0436244324872,8.2507850423142,1.14456075,1.27373,1.46964125,1.3271,1.3012045,1.455715,1.712374,1.46181
LA,2020-06-11,163,103,325,3963.65975,8356.43,20863.2575,3890.5,0.260553005790319,0.314242790710881,0.378890632710333,0.295958478693614,26.0355535220532,44.114989823167,82.6731674924722,23.7930525637402,149.988136708144,274.059250635756,503.001853814129,142.580204672438,7.43923531565391,9.08461420316753,11.3547938454576,8.37939904413919,1.15970575,1.288605,1.489374,1.25161,1.31659075,1.47297,1.73739275,1.31651
LA,2020-06-12,164,104,382,3992.202,8396.1,20933.7075,10036.9,0.261645170769021,0.315343076075214,0.380589030187184,0.299787428739583,26.8532817328537,45.8069340134237,85.7211300393177,39.2932016346605,153.901700096842,280.22751707217,516.907557099755,259.557640110532,7.63125232049431,9.35700743031418,11.7654283024802,8.31325285654731,1.173087,1.302935,1.50545875,1.33998,1.32960425,1.492115,1.75561525,1.53153
LA,2020-06-13,165,105,484,4021.997,8435.615,21015.675,13384.9,0.262224030576532,0.316249762841718,0.383463539145852,0.363227538152906,27.6968230900315,47.4261711747176,89.0603509211206,77.4304045307235,158.221347299966,287.091662913005,529.372940594916,394.233429143128,7.82844916337441,9.61356859434941,12.1723483552939,12.1271882557068,1.185601,1.316305,1.52215025,1.26221,1.34161175,1.50773,1.7658105,1.48984
LA,2020-06-14,166,106,154,4053.12525,8483.545,21136.415,8672.91,0.262997887193969,0.31807926959121,0.389059399061348,0.377979751307543,28.6945979968138,49.1614599399328,92.1031131945188,66.3731281704459,162.936059330657,294.884006475658,545.445657518918,453.384254066754,8.05680677612301,9.9050850607706,12.5241347540889,10.7765799043795,1.19935225,1.330435,1.54306075,1.39727,1.35140575,1.526815,1.7924265,1.60228
LA,2020-06-15,167,107,459,4085.643,8541.185,21261.35,7437.23,0.263503179534305,0.320020633308338,0.393360030579974,0.295508899727542,29.6665597572188,50.9398781705535,95.8841959871743,56.5589699177894,168.070665209084,303.558299206203,560.976836142879,388.709415818382,8.27592758465959,10.2219736989852,12.9178788089986,9.76218778461683,1.2115635,1.344195,1.548527,1.49429,1.3625245,1.542475,1.8192905,1.64271
LA,2020-06-16,168,108,327,4119.5555,8602.28,21390.5875,14821.5,0.264845570700702,0.323532296763419,0.39837229827779,0.300077826636328,30.6853347341268,52.8593007132603,99.5560837929149,71.1074743255993,173.652408560156,313.103785626982,577.382435100372,351.379303965717,8.56597700392833,10.5341191715529,13.4330425267284,11.758124795377,1.2225545,1.355995,1.55417275,1.48098,1.37414075,1.557465,1.84616975,1.77992
LA,2020-06-17,169,109,303,4154.88325,8660.225,21499.695,4487.5,0.267073890561724,0.327054715696157,0.404141482715732,0.365232359188211,31.7530148679421,54.5944819236989,103.522553376209,48.6203518589983,179.487927406549,324.787461006016,594.695742594746,292.949096045125,8.85967844563558,10.8839733487868,13.9675091002096,12.4594894934041,1.23213925,1.36798,1.55677725,1.41439,1.383633,1.573605,1.8698765,1.52021
LA,2020-06-18,170,110,59,4191.6615,8729.39,21594.28,9092.61,0.26909532881001,0.330855701500217,0.410521524507216,0.350536074517391,32.964979734529,56.7338539844958,108.104661122863,61.2077024707914,185.53573787094,335.983913247178,612.955908564673,289.937562301104,9.14702340004741,11.271848139539,14.4501014671762,11.4940132860264,1.24204675,1.37854,1.565151,1.32682,1.38955025,1.58383,1.89251375,1.51702
LA,2020-06-19,171,111,448,4229.92075,8798.35,21692.4975,5434.89,0.271602699538848,0.335795692388176,0.41682939704362,0.316727306049698,34.1966486361839,58.9044169304985,112.583570061397,45.2945430578339,191.954660714155,346.963104839664,635.92320933128,348.073070133889,9.45569539110574,11.7251915227906,14.9327314783146,11.5845313859896,1.24829275,1.38632,1.58001625,1.49442,1.39338525,1.595425,1.90817425,1.61363
LA,2020-06-20,172,112,35,4269.711,8858.195,21794.5475,13383.2,0.275614600259766,0.341085236299995,0.426750841185908,0.275634928112538,35.5013042092207,61.4173267303305,117.104968514415,57.1158885508801,197.637268934696,360.170831402725,665.219839812218,259.620021880944,9.81176408333,12.1824714108648,15.4226757520338,11.455401121237,1.253047,1.392285,1.5865915,1.45921,1.402439,1.610825,1.92110875,1.73271
LA,2020-06-21,173,113,374,4311.08325,8919.94,21900.725,10745.2,0.280665318790207,0.346902874164783,0.438606066433574,0.357118426843607,36.9214574790795,63.5768115343463,121.89577554953,70.0418215993223,203.719550704979,373.76467961368,692.739880493736,369.356009321988,10.1553042574053,12.6411064891238,15.9838868962574,11.1723599712097,1.257976,1.399295,1.5914145,1.38705,1.40602875,1.62228,1.92053025,1.62694
LA,2020-06-22,174,114,411,4354.08325,9000.835,22011.3825,10245.6,0.286126950344541,0.353424995816119,0.45030565991954,0.324649790892003,38.4298325544216,66.294935847878,126.410656183088,84.138380835976,210.223554754201,386.827207228369,719.014813304268,381.858176550736,10.5186899010797,13.1293406418955,16.593178790026,12.1325229726247,1.2570635,1.402125,1.59720875,1.45952,1.406874,1.631145,1.9446905,1.69113
LA,2020-06-23,175,115,18,4398.47375,9065.79,22126.51,18973.2,0.290946049663633,0.361075367073697,0.462281938068239,0.326841757238544,40.0152544939612,69.1782642982244,130.999905566906,102.30481281812,217.241396370758,400.535063502491,747.465525467465,533.519015899608,10.908147898143,13.6436030505976,17.2220585597039,16.5097657586032,1.25537325,1.407845,1.60991525,1.54579,1.40945775,1.638825,1.97182225,2.00254
LA,2020-06-24,176,116,136,4444.332,9143.63,22247.4025,4926.02,0.296073078308052,0.369338800557736,0.474932315779103,0.432043235299306,41.4977841564931,71.7995893128411,136.132973412029,43.4183575353092,225.632174710258,415.153908734179,777.524934423852,236.136511964178,11.3663893259198,14.2090077555598,17.8345932299861,12.8733172517431,1.2533095,1.41317,1.61871175,1.27735,1.40945775,1.649025,1.97701975,1.38441
LA,2020-06-25,177,117,125,4491.961,9223.19,22373.565,8717.91,0.302258499731328,0.378594964629536,0.487949132613749,0.307651834002539,42.9337694894633,75.0434413742575,141.554782810337,78.3334344348233,235.268652472017,432.731585869367,808.919851040936,452.715263356475,11.8063781703384,14.8044955315293,18.5160140457934,14.9463925482609,1.25103475,1.41512,1.617824,1.45843,1.40945775,1.655025,1.98569225,1.69263
LA,2020-06-26,178,118,157,4541.425,9313.25,22504.74,15377,0.310341725187221,0.389582760604148,0.50161934471607,0.390339946231216,44.3392899319695,78.3744128046973,147.060608622365,86.9378165605962,245.450486728386,450.229672469892,840.985533022112,422.894626004078,12.2745479795405,15.4068560577216,19.3206243382692,17.3297203532787,1.249203,1.4113,1.61964725,1.40999,1.40945775,1.66505,1.99878975,1.77333
LA,2020-06-27,179,119,318,4592.77825,9414.125,22641.1375,3627.11,0.317571449713625,0.400981415825266,0.517295399624075,0.423625998484768,45.8856425989192,82.1685151030568,152.649794763975,52.69646278153,255.677924210021,469.925103155786,873.369308255001,320.536896235884,12.8397063840643,16.0296197250298,19.9210983536805,17.6455441992052,1.247336,1.413755,1.6174275,1.37862,1.40945775,1.667085,2.013942,1.4745
LA,2020-06-28,180,120,115,4646.0955,9506.885,22783.015,8072.26,0.324948578061321,0.411532539406995,0.53423748180711,0.340567897824683,47.4514142807791,85.7270724407233,158.317318427102,81.7687339985381,265.679066441748,486.967157503645,908.763918125862,447.161134694288,13.3503861431588,16.6368094606902,20.6203560536346,15.4723354056988,1.2450735,1.412165,1.6249655,1.5423,1.40945775,1.668965,2.0313525,1.76412
LA,2020-06-29,181,121,144,4701.431,9588.925,22930.4825,4938.56,0.33299362157153,0.423745384286763,0.55363966439468,0.4072776724458,49.0312326164592,89.2343261499649,164.056102507446,56.4759376302757,276.134842714046,505.6064002836,945.309095219104,415.395906981467,13.866058057208,17.2712643322118,21.4190352379563,16.0881725453956,1.2420505,1.409135,1.62221025,1.37876,1.40945775,1.669485,2.03365975,1.48258
LA,2020-06-30,182,122,101,4762.503,9670.265,23086.2775,5778.44,0.342840745363206,0.435683964486273,0.57421500070771,0.402818451409118,50.5403121755879,92.9749737243681,169.856746717536,76.2402033731759,286.187181019421,524.799550162902,983.116965389303,446.58248999633,14.4543574096852,17.948837913661,22.3086890922678,16.5949061197377,1.238977,1.40524,1.62138825,1.46912,1.40945775,1.67,2.0383195,1.69181
LA,2020-07-01,183,123,213,4836.11575,9782,23269.3675,10719,0.351774029995737,0.447541878603354,0.594392491902201,0.506963741563941,52.2054859819558,96.6486146729668,176.215014044503,90.4189344591307,295.914381235219,546.978420639848,1022.56617522738,532.845722998266,15.1276583776351,18.6505682979285,23.3384830560356,20.2667831700006,1.23585825,1.40067,1.622201,1.41887,1.40945775,1.671655,2.0526695,1.71145
LA,2020-07-02,184,124,313,4913.05775,9915.125,23460.5025,17057.2,0.361399859834615,0.463656810777161,0.615193101694762,0.541265110908334,54.0107821512418,100.758820459672,182.86824496848,128.436751553199,305.98693983859,568.983052378746,1064.34604329639,651.28719405506,15.7780109206818,19.3662162702843,24.4040389830137,19.5069301844737,1.23076575,1.39633,1.624074,1.28853,1.40945775,1.67217,2.05266475,1.66968
LA,2020-07-03,185,125,389,4993.46575,10053.85,23637.0925,5968.81,0.371835738473247,0.479807236027236,0.640109456345022,0.486517578537573,55.8714152530742,104.551309436383,189.334260670617,94.038367800337,316.858953096222,588.483808919044,1106.4619662648,652.872551461734,16.4397890076437,20.1107211891944,25.5057171817035,21.5980746834555,1.2254825,1.392315,1.62565375,1.42429,1.40945775,1.67304,2.05266,1.58507
LA,2020-07-04,186,126,84,5077.45175,10198.3,23818.0375,8139,0.38341180529832,0.497241865309584,0.66561639427344,0.617715046095826,57.9793974523285,108.591066844433,196.609631444198,146.342900976038,327.94602212961,611.744680448306,1149.60611289724,724.263109959271,17.0679347159715,20.9338809162118,26.6371288983767,24.0236500047109,1.221927,1.38809,1.6343765,1.43172,1.40945775,1.672955,2.05265525,1.71062
LA,2020-07-05,187,127,84,5165.15725,10323.05,24005.6375,8287.94,0.39624965098475,0.514967968036441,0.692750635971394,0.644627402289712,59.7010536496132,112.671157293698,203.716915612952,151.554145010512,338.802923941134,633.245955832846,1187.34267425057,752.113343804866,17.6281977648397,21.6587355774422,27.6679338770442,24.9559348080384,1.2188775,1.383165,1.63720875,1.42401,1.40945775,1.673675,2.05570475,1.71062
LA,2020-07-06,188,128,159,5256.7095,10440.55,24199.8875,6246.88,0.409567190974691,0.532543494076098,0.720279496144591,0.440271175707076,61.4555301869689,117.159310565278,210.948549236641,57.746159541593,350.054982001784,657.496331306571,1223.06640173774,416.144488226409,18.0982368760586,22.4735705647529,28.6845416252043,17.8178899731844,1.2159275,1.376835,1.62567075,1.33412,1.40945775,1.67451,2.05570475,1.47088
LA,2020-07-07,189,129,76,5351.53425,10575.95,24390.855,16236.3,0.423950491245687,0.552270115647198,0.747223365888013,0.706215418450463,63.3342378690043,121.846547728293,219.956509150545,157.401683103188,363.083360974911,685.525106081276,1268.67263853808,897.910296735024,18.662543446752,23.3558423969744,29.7298772541868,21.1839672826974,1.21167675,1.369715,1.61309125,1.4497,1.40945775,1.67449,2.05570475,2.10741
LA,2020-07-08,190,130,16,5428.337,10711.15,24559.1375,12110,0.43951140876537,0.574383377710434,0.770726504551503,0.665138098182023,65.4815152058792,125.36649290117,229.431009418787,110.749153436354,376.530612025398,713.505481206524,1302.60380434151,526.923757000203,19.1813796223279,24.2182165955299,30.7035706464946,23.745083133389,1.20516625,1.363895,1.60305525,1.27956,1.40945775,1.67448,2.05570475,1.54441
LA,2020-07-09,191,131,449,5504.87475,10880.25,24757.35,13162.3,0.456001599554637,0.594933868870077,0.801536592070976,0.649138249619148,67.3387388212943,129.122305699069,239.229357119287,117.002173036706,390.2729933828,740.223163254814,1337.90435756026,615.35099210677,19.8580368370808,25.0688673234392,31.8276471274055,28.346276475146,1.1996035,1.35792,1.59837425,1.46503,1.40945775,1.67446,2.05570475,1.81252
LA,2020-07-10,192,132,125,5571.5725,11033.65,24984.1625,10337,0.47260708906439,0.618711003326884,0.836414239908243,0.505496694411497,69.1612276216154,133.223261774989,246.47198821888,140.838677730181,404.655970989465,766.861254768441,1377.92226327947,846.33347917761,20.4034487223998,25.9225295850924,33.1708664655823,27.9756427150784,1.19612,1.353275,1.58802325,1.36286,1.40945775,1.67445,2.05822475,1.69263
LA,2020-07-11,193,133,261,5638.63575,11204.3,25220.705,13303.3,0.491112641257066,0.643414184409978,0.868091702923382,0.557082116351037,71.3614918191686,137.810472995792,253.656485961735,148.626288882665,422.315873751343,793.170228665757,1436.45298113876,826.388521410069,21.0335841940942,26.8324429948929,34.5289660070978,21.2228590899059,1.19256775,1.346425,1.57775075,1.3342,1.40945775,1.67444,2.05822475,1.64055
LA,2020-07-12,194,134,441,5707.41825,11349.75,25465.7,19705.9,0.510776988612531,0.667423637184182,0.901821579962459,0.929245305341557,73.9628869336865,142.054907143659,260.91976757843,235.633155609821,438.148689746201,822.947844107526,1479.09705183753,1202.41507797506,21.6383593250206,27.7021309182554,35.9034138746522,30.6589192810006,1.187075,1.3396,1.563087,1.33176,1.40945775,1.674415,2.05822475,1.83492
LA,2020-07-13,195,135,129,5777.95475,11486.05,25718.2325,14793.4,0.530786748132957,0.694013329048351,0.939382235478707,0.768489634085744,76.2975730909995,146.75827752316,269.297155348247,161.312804998458,451.400621322433,851.174519671124,1521.04535068665,971.727290992029,22.2178268170196,28.6546360195784,37.545339716064,29.2348940391852,1.1810775,1.330505,1.5542275,1.3589,1.40945775,1.67435,2.05822475,1.72825
LA,2020-07-14,196,136,180,5850.27525,11642.55,25978.1975,11237.7,0.551433178153302,0.7221819250326,0.977913949295236,0.703429749737244,78.23768379498,151.930909392845,279.67904148904,167.469885738108,464.919934073224,879.567905138408,1582.40341473509,913.647711643063,22.791163686754,29.6129490788364,39.2777137468341,26.6675615224078,1.175945,1.324385,1.544834,1.31636,1.40945775,1.674295,2.05822475,1.58417
